route_id,index,from_stop,to_stop,metres,seconds,seconds_peak,seconds_offpeak,trips
12931,5,73581,61745,1487.0,259,261.0,226,53
12931,6,61745,61764,1839.0,321,322,277.5,53
12931,7,61764,74309,12209.0,2129,2138.0,1821,53
12931,8,74309,74241,505.0,88,88.0,87,53
12933,0,61919,74192,1729.0,283.0,300,279,276
12933,1,74192,74212,1064.0,175.0,185,172,276
12933,2,74212,74108,2117.0,347.0,367,341,276
12933,3,74108,61221,2769.0,454.0,480.0,447.0,276
12933,4,61221,62040,712.0,117.0,124.0,115.0,276
12933,5,62040,61245,4393.0,720.0,762,705,276
12933,6,61245,61203,1366.0,224.0,238.0,219.0,276
12933,7,61203,61207,591.0,97.0,104,94,276
12933,8,61207,61226,344.0,56.0,60.0,55.0,276
12933,9,61226,61252,1336.0,219.0,234.0,213.0,276
12933,10,61252,61235,871.0,143.0,153.0,139.0,276
12970,0,73460,61784,3898.0,781.0,785,726,102
12970,1,61784,74178,5236.0,1049.0,1061.5,974.0,102
12970,2,74178,74190,2051.0,411.0,417,382,102
12970,3,74190,61219,5977.0,1198.0,1214.0,1109.5,102
12970,4,61219,61167,549.0,110.0,112,102,102
12970,5,61167,61258,327.0,66.0,67,60,102
12970,6,61258,61179,965.0,193.0,196.0,177.0,102
12970,7,61179,74098,6778.0,1358.0,1381.0,1241.0,102
12970,8,74098,73218,1616.0,324.0,329.0,309.0,102
12980,0,61973,72921,928.0,189.0,218.5,185.0,492
12980,1,72921,61974,713.0,145.5,168.5,143.0,492
12980,2,61974,61926,2267.0,462.0,536.0,452.0,492
12980,3,61926,61988,988.0,201.0,234,197,492
12980,4,61988,71423,1949.0,397.5,462,390,492
12980,5,71423,71377,774.0,157.5,184.5,154.0,492
12980,6,71377,71378,326.0,66.0,77,65,492
12980,7,71378,71379,368.0,75.0,88.0,74.0,492
12980,8,71379,71380,453.0,92.0,108.0,90.0,492
12980,9,71380,71381,556.0,114.0,133,111,492
12980,10,71381,71382,684.0,139.5,163.0,137.0,492
12980,11,71382,71383,433.0,88.0,103,86,492
12980,12,71383,71384,474.0,96.5,113,95,492
12980,13,71384,73074,502.0,102.5,120.0,100.0,492
12980,14,73074,71386,331.0,68.0,79.0,66.0,492
12980,15,71386,74251,917.0,186.5,219,183,492
12980,16,74251,73569,1290.0,263.5,308.5,258.0,492
12980,17,73569,73411,1273.0,259.0,303,254,492
12980,18,73411,73766,1334.0,272.0,318,266,492
12980,19,73766,51434,5151.0,1049.5,1228,1028,492
12980,20,51434,73998,238.0,49.0,57,48,492
12980,21,73998,51428,314.0,64.0,75,62,492
12980,22,51428,51426,510.0,104.0,122.0,102.0,492
12980,23,51426,51705,820.0,167.0,197,164,492
12984,0,54677,54680,0.0,89.0,101,84,442
12984,1,54680,61413,0.0,517.5,588.0,486.0,442
12984,2,61413,61441,0.0,1025.5,1166,961,442
12984,3,61441,61523,0.0,693.0,788,650,442
12984,4,61523,56949,0.0,310.0,353,290,442
12984,5,56949,57473,0.0,123.0,140.0,115.0,442
12984,6,57473,71705,0.0,127.0,145,119,442
12984,7,71705,71439,0.0,170.5,194,160,442
12984,8,71439,71386,635.0,125.0,142.0,117.0,442
12984,9,71386,74253,909.0,178.0,203,167,442
12984,10,74253,73653,1286.0,252.5,287,236,442
12984,11,73653,61438,3794.0,744.0,847.0,698.0,442
12984,12,61438,61410,5240.0,1028.0,1171.0,963.0,442
12984,13,61410,54674,3067.0,601.0,685.0,565.0,442
12984,14,54674,54677,0.0,128.0,145,120,442
12985,0,61973,72921,928.0,170,,170,61
12985,1,72921,61974,713.0,130,,130,61
12985,2,61974,61926,2267.0,415,,415,61
12985,3,61926,61988,988.0,181,,181,61
12985,4,61988,71423,1949.0,356,,356,61
12985,5,71423,71380,3416.0,625,,625,61
12985,6,71380,71381,556.0,102,,102,61
12985,7,71381,71382,684.0,125,,125,61
12985,8,71382,71383,433.0,79,,79,61
12985,9,71383,71384,474.0,87,,87,61
12985,10,71384,73074,502.0,92,,92,61
12985,11,73074,71386,331.0,60,,60,61
12985,12,71386,74251,917.0,167,,167,61
12985,13,74251,73569,1290.0,236,,236,61
12985,14,73569,73411,1273.0,233,,233,61
12985,15,73411,73766,1334.0,244,,244,61
12985,16,73766,51434,5151.0,943,,943,61
12985,17,51434,73998,238.0,43,,43,61
12985,18,73998,51428,314.0,58,,58,61
12985,19,51428,51426,510.0,93,,93,61
12985,20,51426,51705,820.0,150,,150,61
12986,0,51705,51427,441.0,89.0,,89.0,62
12986,1,51427,51468,526.0,105.0,,105.0,62
12986,2,51468,51431,373.0,75.0,,75.0,62
12986,3,51431,51433,232.0,47.0,,47.0,62
12986,4,51433,73767,5156.0,1036.0,,1036.0,62
12986,5,73767,73412,1381.0,278.0,,278.0,62
12986,6,73412,61523,1160.0,233.0,,233.0,62
12986,7,61523,57474,1924.0,387.0,,387.0,62
12986,8,57474,71705,934.0,188.0,,188.0,62
12986,9,71705,57327,979.0,197.0,,197.0,62
12986,10,57327,71389,654.0,131.0,,131.0,62
12986,11,71389,57337,622.0,125.0,,125.0,62
12986,12,57337,71391,538.0,108.0,,108.0,62
12986,13,71391,71392,362.0,73.0,,73.0,62
12986,14,71392,71394,936.0,188.0,,188.0,62
12986,15,71394,71395,621.0,125.0,,125.0,62
12986,16,71395,71416,679.0,137.0,,137.0,62
12986,17,71416,72333,580.0,116.0,,116.0,62
12986,18,72333,61996,1908.0,384.0,,384.0,62
12986,19,61996,61935,1053.0,211.0,,211.0,62
12986,20,61935,61981,2163.0,435.0,,435.0,62
12986,21,61981,61942,859.0,173.0,,173.0,62
12986,22,61942,61973,1513.0,304.0,,304.0,62
12987,0,61973,72921,928.0,168,,168,69
12987,1,72921,61974,713.0,128,,128,69
12987,2,61974,61926,2267.0,410,,410,69
12987,3,61926,61988,988.0,178,,178,69
12987,4,61988,71423,1949.0,352,,352,69
12987,5,71423,71377,774.0,140,,140,69
12987,6,71377,71378,326.0,59,,59,69
12987,7,71378,71379,368.0,66,,66,69
12987,8,71379,71380,453.0,82,,82,69
12987,9,71380,71381,556.0,100,,100,69
12987,10,71381,71382,684.0,124,,124,69
12987,11,71382,71383,433.0,78,,78,69
12987,12,71383,71384,474.0,85,,85,69
12987,13,71384,73074,502.0,91,,91,69
12987,14,73074,71386,331.0,60,,60,69
12987,15,71386,74251,917.0,165,,165,69
12987,16,74251,73569,1290.0,233,,233,69
12987,17,73569,73411,1273.0,230,,230,69
12987,18,73411,73766,1334.0,241,,241,69
12987,19,73766,51434,5151.0,930,,930,69
12987,20,51434,73998,238.0,43,,43,69
12987,21,73998,51428,314.0,57,,57,69
12987,22,51428,51426,510.0,92,,92,69
12987,23,51426,51705,820.0,148,,148,69
12988,0,51705,51427,441.0,83.0,,83.0,78
12988,1,51427,51468,526.0,99.0,,99.0,78
12988,2,51468,51431,373.0,70.0,,70.0,78
12988,3,51431,51433,232.0,44.0,,44.0,78
12988,4,51433,61472,5237.0,982.5,,982.5,78
12988,5,61472,73412,1300.0,243.5,,243.5,78
12988,6,73412,61523,1160.0,218.0,,218.0,78
12988,7,61523,57474,1924.0,360.5,,360.5,78
12988,8,57474,71705,934.0,175.5,,175.5,78
12988,9,71705,71439,857.0,160.5,,160.5,78
12988,10,71439,73080,615.0,115.0,,115.0,78
12988,11,73080,71409,373.0,70.0,,70.0,78
12988,12,71409,73078,513.0,96.5,,96.5,78
12988,13,73078,73077,440.0,82.5,,82.5,78
12988,14,73077,71412,553.0,103.5,,103.5,78
12988,15,71412,71413,655.0,123.0,,123.0,78
12988,16,71413,71414,472.0,89.0,,89.0,78
12988,17,71414,71415,426.0,80.0,,80.0,78
12988,18,71415,71416,447.0,84.0,,84.0,78
12988,19,71416,72333,580.0,108.5,,108.5,78
12988,20,72333,61996,1908.0,358.0,,358.0,78
12988,21,61996,61935,1053.0,197.5,,197.5,78
12988,22,61935,61981,2163.0,405.5,,405.5,78
12988,23,61981,61942,859.0,161.5,,161.5,78
12988,24,61942,61973,1513.0,283.5,,283.5,78
12991,0,61971,61940,0.0,158,,158,5
12991,1,61940,61975,0.0,105,,105,5
12991,2,61975,61926,0.0,330,,330,5
12991,3,61926,61984,0.0,337,,337,5
12991,4,61984,71675,0.0,896,,896,5
12991,5,71675,71596,0.0,214,,214,5
12991,6,71596,71597,0.0,79,,79,5
12991,7,71597,71598,0.0,115,,115,5
12991,8,71598,71676,0.0,95,,95,5
12991,9,71676,71678,0.0,55,,55,5
12991,10,71678,71681,0.0,76,,76,5
12991,11,71681,71683,0.0,66,,66,5
12991,12,71683,71684,0.0,70,,70,5
12991,13,71684,71686,0.0,84,,84,5
12991,14,71686,71688,0.0,61,,61,5
12991,15,71688,71690,0.0,60,,60,5
12991,16,71690,71692,0.0,48,,48,5
12991,17,71692,56778,86.0,81,,81,5
12991,18,56778,71696,596.0,88,,88,5
12991,19,71696,71505,1185.0,175,,175,5
12991,20,71505,71701,291.0,43,,43,5
12991,21,71701,71706,583.0,86,,86,5
12991,22,71706,56544,640.0,94,,94,5
12991,23,56544,71518,923.0,136,,136,5
12991,24,71518,71705,2100.0,310,,310,5
12991,25,71705,57324,376.0,56,,56,5
12991,26,57324,61987,6302.0,929,,929,5
12991,27,61987,61934,2251.0,332,,332,5
12991,28,61934,61983,2283.0,337,,337,5
12991,29,61983,61941,696.0,103,,103,5
12991,30,61941,61971,0.0,216,,216,5
12992,0,61971,61940,0.0,225.0,,225.0,52
12992,1,61940,61975,0.0,150.5,,150.5,52
12992,2,61975,61926,0.0,473.0,,473.0,52
12992,3,61926,61984,0.0,482.0,,482.0,52
12992,4,61984,71675,0.0,1421.0,,1421.0,52
12992,5,71675,71596,0.0,306.0,,306.0,52
12992,6,71596,71597,0.0,114.0,,114.0,52
12992,7,71597,71598,0.0,164.0,,164.0,52
12992,8,71598,71676,0.0,136.0,,136.0,52
12992,9,71676,71678,0.0,79.0,,79.0,52
12992,10,71678,71681,0.0,109.0,,109.0,52
12992,11,71681,71683,0.0,93.0,,93.0,52
12992,12,71683,71684,0.0,101.0,,101.0,52
12992,13,71684,71686,0.0,121.0,,121.0,52
12992,14,71686,71688,0.0,87.0,,87.0,52
12992,15,71688,71690,0.0,85.0,,85.0,52
12992,16,71690,71692,0.0,69.0,,69.0,52
12992,17,71692,56778,414.5,117.0,,117.0,52
12992,18,56778,71696,596.0,125.0,,125.0,52
12992,19,71696,71505,1185.0,251.0,,251.0,52
12992,20,71505,71701,291.0,61.0,,61.0,52
12992,21,71701,71706,583.0,123.0,,123.0,52
12992,22,71706,56544,640.0,135.0,,135.0,52
12992,23,56544,71518,923.0,195.0,,195.0,52
12992,24,71518,71705,2100.0,443.0,,443.0,52
12992,25,71705,57324,376.0,80.0,,80.0,52
12992,26,57324,61987,6302.0,1330.0,,1330.0,52
12992,27,61987,61934,2251.0,475.0,,475.0,52
12992,28,61934,61983,2283.0,482.0,,482.0,52
12992,29,61983,61941,696.0,147.0,,147.0,52
12992,30,61941,61971,0.0,310.0,,310.0,52
13007,0,62014,61740,1729.0,237.0,254.0,222.0,318
13007,1,61740,61721,2625.0,361.0,386,338,318
13007,2,61721,61744,1749.0,240.0,258,224,318
13007,3,61744,61765,1954.0,268.0,290,252,318
13007,4,61765,73813,1414.0,195.0,210.0,181.0,318
13007,5,73813,61578,861.0,118.0,128,111,318
13007,6,61578,61558,3562.0,489.0,530.0,458.0,318
13007,7,61558,61511,3941.0,541.0,587.0,506.0,318
13007,8,61511,61219,1586.0,218.0,237.5,204.0,318
13007,9,61219,61167,549.0,75.0,82.0,70.0,318
13007,10,61167,62040,222.0,30.0,33,28,318
13007,11,62040,61185,1864.0,256.0,280,240,318
13007,12,61185,72906,4358.0,598.0,654,560,318
13007,13,72906,74098,1626.0,224.0,245,208,318
13007,14,74098,74254,2028.0,278.0,306.0,260.5,318
13007,15,74254,74258,626.0,86.0,95.0,80.0,318
13008,0,74259,74255,625.0,84,92.5,81,297
13008,1,74255,74096,1850.0,247,273,241.0,297
13008,2,74096,72907,1817.0,243,272,237.0,297
13008,3,72907,61181,4010.0,536,602.0,522,297
13008,4,61181,61254,2018.0,270,305.0,263,297
13008,5,61254,61159,552.0,74,83,72.0,297
13008,6,61159,61213,322.0,43,48.5,42,297
13008,7,61213,61507,1703.0,227,258,222.0,297
13008,8,61507,61560,3829.0,512,581.0,498,297
13008,9,61560,61580,3559.0,476,539,464.0,297
13008,10,61580,61599,715.0,96,109.0,93,297
13008,11,61599,61766,1540.0,206,235.5,201,297
13008,12,61766,61747,1952.0,261,299,254.5,297
13008,13,61747,61722,1745.0,233,269,228.0,297
13008,14,61722,61743,2627.0,351,403.0,344,297
13008,15,61743,62014,1426.0,191,218,186.0,297
13017,0,73639,61943,947.0,167.0,200.5,161.0,488
13017,1,61943,61977,868.0,153.0,183,147,488
13017,2,61977,61961,1300.0,229.0,276.0,221.0,488
13017,3,61961,61948,453.0,80.0,96,77,488
13017,4,61948,61930,554.0,98.0,117.0,94.0,488
13017,5,61930,74178,1930.0,340.0,409,328,488
13017,6,74178,74190,2051.0,362.0,434.0,349.0,488
13017,7,74190,74212,1150.0,203.0,244,195,488
13017,8,74212,74308,3526.0,622.0,746.0,599.0,488
13017,9,74308,62040,2072.0,366.0,439.0,352.0,488
13017,10,62040,61232,2563.0,452.0,543,436,488
13017,11,61232,61193,733.0,129.0,155,124,488
13017,12,61193,61147,1823.0,321.0,386.0,310.0,488
13017,13,61147,74256,4826.0,852.0,1022,820,488
13017,14,74256,74260,631.0,111.0,133.0,108.0,488
13018,0,74261,74257,629.0,111.0,137,109,462
13018,1,74257,61145,4832.0,852.0,1054,838,462
13018,2,61145,61189,1765.0,312.0,386,306,462
13018,3,61189,61228,735.0,130.0,160.0,127.0,462
13018,4,61228,62042,2608.0,460.0,569.0,452.0,462
13018,5,62042,74311,1884.0,333.0,411.0,327.0,462
13018,6,74311,74245,3554.0,627.0,775.0,616.0,462
13018,7,74245,74191,1206.0,212.0,264.0,209.0,462
13018,8,74191,74183,2287.0,404.0,499,397,462
13018,9,74183,61934,1852.0,327.0,405.0,322.0,462
13018,10,61934,61951,422.0,74.0,92.5,73.0,462
13018,11,61951,61962,444.0,78.0,97.0,77.0,462
13018,12,61962,61979,1246.0,220.0,274,216,462
13018,13,61979,61942,936.0,165.0,209,162,462
13018,14,61942,73639,1450.0,256.0,324,252,462
13021,0,74183,61934,1852.0,398,,398,3
13021,1,61934,61951,422.0,91,,91,3
13021,2,61951,61962,444.0,95,,95,3
13021,3,61962,61979,1246.0,268,,268,3
13021,4,61979,61942,936.0,201,,201,3
13021,5,61942,73639,1450.0,312,,312,3
13027,0,73235,52733,1382.0,258,258.0,258,195
13027,1,52733,53036,338.0,63,63.0,63,195
13027,2,53036,53037,333.0,62,62.0,62,195
13027,3,53037,53014,626.0,117,117.0,117,195
13027,4,53014,73769,1125.0,210,210.0,210,195
13027,5,73769,73770,442.0,82,82.0,82,195
13027,6,73770,73239,1703.0,318,318.0,318,195
13035,0,74259,74255,625.0,99,101,95.5,57
13035,1,74255,61209,2204.0,351,357.0,332,57
13035,2,61209,61199,1726.0,275,278,262.5,57
13035,3,61199,61244,1517.0,241,245,228.0,57
13035,4,61244,61230,1850.0,294,298.0,277,57
13035,5,61230,61183,439.0,70,71,66.0,57
13035,6,61183,61256,2017.0,321,325.0,302,57
13035,7,61256,61215,874.0,139,141.0,130,57
13035,8,61215,73571,675.0,108,108.5,100,57
13035,9,73571,61513,3329.0,529,537,489.5,57
13035,10,61513,61517,1017.0,162,164,148.0,57
13035,11,61517,61491,437.0,70,70.5,63,57
13035,12,61491,73656,633.0,100,102.0,92,57
13035,13,73656,61530,1152.0,184,186,167.0,57
13035,14,61530,73225,643.0,102,104,93.0,57
13036,0,73225,61532,564.0,89,95.5,75,53
13036,1,61532,61477,1074.0,170,182.0,143,53
13036,2,61477,61498,698.0,110,118,92.0,53
13036,3,61498,73548,381.0,60,64,49.5,53
13036,4,73548,61515,1091.0,173,182.0,140,53
13036,5,61515,61523,3171.0,501,528.0,410,53
13036,6,61523,61221,909.0,143,149.5,116,53
13036,7,61221,61260,875.0,139,143.0,111,53
13036,8,61260,61187,1759.0,278,288.0,223,53
13036,9,61187,61234,697.0,110,114.0,89,53
13036,10,61234,61245,1774.0,280,290.0,224,53
13036,11,61245,61203,1366.0,216,219.5,174,53
13036,12,61203,61210,1612.0,255,255,206.0,53
13036,13,61210,74256,2574.0,406,406.0,326,53
13036,14,74256,74260,631.0,100,100.0,109,53
13040,0,73235,52733,1382.0,279.0,,279.0,18
13040,1,52733,53036,338.0,68.0,,68.0,18
13040,2,53036,53037,333.0,67.0,,67.0,18
13040,3,53037,53014,626.0,126.0,,126.0,18
13040,4,53014,73769,1125.0,227.0,,227.0,18
13040,5,73769,73770,442.0,89.0,,89.0,18
13040,6,73770,73239,1703.0,344.0,,344.0,18
13089,0,51705,51427,441.0,103,108.0,100,463
13089,1,51427,51468,526.0,122,129,120.0,463
13089,2,51468,51431,373.0,86,92,85.0,463
13089,3,51431,51433,232.0,54,57,53.0,463
13089,4,51433,73767,5156.0,1199,1263.5,1174,463
13089,5,73767,73412,1381.0,321,339,315.0,463
13089,6,73412,61523,1160.0,270,284,264.0,463
13089,7,61523,57474,1924.0,447,472.5,438,463
13089,8,57474,71705,934.0,217,230.0,213,463
13089,9,71705,71439,857.0,199,210.0,195,463
13089,10,71439,73080,615.0,143,152,140.0,463
13089,11,73080,71409,373.0,87,91,85.0,463
13089,12,71409,73078,513.0,119,127,117.0,463
13089,13,73078,73077,440.0,102,108.0,100,463
13089,14,73077,71412,553.0,129,136.5,126,463
13089,15,71412,71413,655.0,152,161.5,149,463
13089,16,71413,71414,472.0,110,116,108.0,463
13089,17,71414,71415,426.0,99,106,97.0,463
13089,18,71415,71416,447.0,104,110.0,102,463
13089,19,71416,72333,580.0,135,144,132.0,463
13089,20,72333,61996,1908.0,443,471.0,434,463
13089,21,61996,61935,1053.0,245,261,240.0,463
13089,22,61935,61981,2163.0,503,537,493.0,463
13089,23,61981,61942,859.0,199,213,195.0,463
13089,24,61942,61973,1513.0,352,375.0,345,463
13162,0,61879,61875,846.0,188.5,220.5,186.5,604
13162,1,61875,74092,662.0,147.0,175,146,604
13162,2,74092,74208,743.0,165.5,194.5,163.5,604
13162,3,74208,74160,1323.0,294.0,350,292,604
13162,4,74160,74179,1240.0,276.0,328,274,604
13162,5,74179,61790,1415.0,314.5,375,312,604
13162,6,61790,61795,694.0,154.5,184.0,154.0,604
13162,7,61795,61786,679.0,151.5,178.0,149.5,604
13162,8,61786,61815,309.0,69.0,81.0,68.0,604
13162,9,61815,61798,686.0,152.5,180.0,151.0,604
13162,10,61798,61811,844.0,187.5,220.5,187.0,604
13162,11,61811,61778,619.0,138.0,159.0,136.0,604
13162,12,61778,61821,877.0,195.0,221,194,604
13162,13,61821,61773,737.0,164.0,182,163,604
13162,14,61773,61803,628.0,139.5,156,138,604
13162,15,61803,61807,1013.0,225.5,251.0,224.0,604
13163,0,73227,61503,1043.0,174,191.0,172,361
13163,1,61503,61477,556.0,92,101.5,92,361
13163,2,61477,61497,608.0,102,113,100.0,361
13163,3,61497,61519,543.0,91,100.0,90,361
13163,4,61519,73416,1667.0,278,308.0,275,361
13163,5,73416,61610,4205.0,701,777.0,693,361
13163,6,61610,61574,817.0,136,151,135.0,361
13163,7,61574,61562,505.0,84,93,83.0,361
13163,8,61562,73814,4346.0,724,803,716.0,361
13163,9,73814,72762,1159.0,193,214,192.0,361
13163,10,72762,61786,3540.0,590,654,588.0,361
13163,11,61786,61778,2458.0,410,450.0,408,361
13163,12,61778,61821,877.0,146,158.5,146,361
13163,13,61821,61809,2520.0,420,454.5,418,361
13167,0,74289,74276,572.0,117.0,,117.0,446
13167,1,74276,74272,1148.0,235.0,,235.0,446
13167,2,74272,74284,1227.0,251.0,,251.0,446
13167,3,74284,74285,1013.0,207.0,,207.0,446
13167,4,74285,61629,4748.0,971.0,,971.0,446
13167,5,61629,61696,3024.0,619.0,,619.0,446
13168,0,62298,61627,3097.0,654,,654,447
13168,1,61627,74286,4619.0,976,,976,447
13168,2,74286,74287,720.0,152,,152,447
13168,3,74287,74274,1357.0,286,,286,447
13168,4,74274,74278,1160.0,245,,245,447
13168,5,74278,74291,694.0,147,,147,447
13171,0,61921,61861,2141.0,305,327.0,300,697
13171,1,61861,61897,751.0,107,115,105.0,697
13171,2,61897,61869,656.0,94,100.0,92,697
13171,3,61869,61876,824.0,117,126.0,115,697
13171,4,61876,61910,517.0,74,79,73.0,697
13171,5,61910,61884,712.0,102,109.0,99,697
13171,6,61884,61857,589.0,84,90.0,83,697
13171,7,61857,61915,528.0,75,80,74.0,697
13171,8,61915,61881,824.0,117,126,115.0,697
13171,9,61881,61852,675.0,97,103.0,95,697
13171,10,61852,61892,888.0,126,136.0,124,697
13171,11,61892,62021,745.0,107,114,104.0,697
13171,12,62021,73238,1932.0,275,295,271.0,697
13172,0,74283,74277,541.0,128.0,138,128,170
13172,1,74277,74273,1154.0,272.0,295,272,170
13172,2,74273,61666,8675.0,2049.0,2220.0,2041.5,170
13172,3,61666,61623,2117.0,500.0,536.0,496.0,170
13172,4,61623,61719,1732.0,409.0,438.5,403.0,170
13172,5,61719,61642,713.0,169.0,180,166,170
13172,6,61642,61592,596.0,140.0,151,138,170
13172,7,61592,61649,1130.0,267.0,285,263,170
13172,8,61649,74161,1084.0,256.0,273,252,170
13172,9,74161,74246,2175.0,514.0,551.0,505.0,170
13172,10,74246,74106,2047.0,483.0,518.5,476.0,170
13172,11,74106,74242,898.0,212.0,229,209,170
13172,12,74242,61521,2162.0,511.0,549,503,170
13173,0,73570,74241,2065.0,469,495.0,422,161
13173,1,74241,74107,896.0,204,215.0,183,161
13173,2,74107,74211,2191.0,498,526,448.0,161
13173,3,74211,74162,2040.0,463,489,418.0,161
13173,4,74162,61648,1063.0,242,255,218.5,161
13173,5,61648,61583,1128.0,256,270.0,232,161
13173,6,61583,61639,604.0,137,145,124.0,161
13173,7,61639,61716,707.0,161,170.0,145,161
13173,8,61716,61619,1821.0,414,436.0,375,161
13173,9,61619,61662,2045.0,464,482.5,423,161
13173,10,61662,74275,8573.0,1948,1994.0,1804,161
13173,11,74275,74279,1156.0,263,263,260.0,161
13173,12,74279,74280,730.0,166,165.5,166,161
13175,0,61434,74120,637.0,118.0,139.0,116.0,360
13175,1,74120,73575,523.0,97.0,114,96,360
13175,2,73575,61412,962.0,178.0,210,176,360
13175,3,61412,61460,1984.0,367.0,433,363,360
13175,4,61460,73908,3226.0,598.0,705,589,360
13175,5,73908,73599,873.0,161.0,190,160,360
13175,6,73599,61468,214.0,40.0,47,39,360
13175,7,61468,74241,4665.0,864.0,1019.0,852.0,360
13175,8,74241,74109,970.0,180.0,212,177,360
13175,9,74109,74189,3266.0,604.0,713,595,360
13175,10,74189,61647,1895.0,351.0,413,346,360
13175,11,61647,61585,1263.0,234.0,275.0,230.5,360
13175,12,61585,61640,583.0,108.0,127,106,360
13175,13,61640,61617,2399.0,444.0,522,439,360
13175,14,61617,61662,2119.0,393.0,459.0,387.0,360
13175,15,61662,61654,1265.0,234.0,273.0,232.0,360
13175,16,61654,61624,322.0,60.0,68,59,360
13175,17,61624,73790,2279.0,422.0,482.0,417.0,360
13175,18,73790,62317,2226.0,412.0,469.5,407.0,360
13179,0,73239,61853,0.0,467.5,519.5,442.0,430
13179,1,61853,61883,0.0,140.0,157.0,133.0,430
13179,2,61883,61859,0.0,258.5,289.0,245.0,430
13179,3,61859,62304,0.0,97.5,109.0,92.0,430
13179,4,62304,61879,0.0,236.5,264.0,224.0,430
13179,5,61879,61901,0.0,274.0,307,259,430
13179,6,61901,61985,0.0,419.0,470.5,397.0,430
13179,7,61985,72334,0.0,102.0,114.0,97.0,430
13179,8,72334,73073,0.0,282.0,317,266,430
13179,9,73073,71381,0.0,193.5,217.0,183.0,430
13179,10,71381,71382,0.0,131.5,147.0,124.0,430
13179,11,71382,71383,0.0,83.0,93,78,430
13179,12,71383,71384,0.0,90.5,102,86,430
13179,13,71384,71385,0.0,94.0,106,89,430
13179,14,71385,71802,0.0,229.5,258,216,430
13179,15,71802,71595,0.0,98.0,110,93,430
13179,16,71595,71596,0.0,115.0,130,108,430
13179,17,71596,71597,0.0,103.5,116.5,97.0,430
13179,18,71597,71598,0.0,149.5,169,141,430
13179,19,71598,56414,0.0,65.0,73,61,430
13179,20,56414,74292,0.0,141.5,160.0,134.0,430
13179,21,74292,71506,0.0,119.5,135,113,430
13179,22,71506,71507,0.0,147.0,167.0,139.0,430
13179,23,71507,71508,0.0,151.5,171,143,430
13179,24,71508,71509,0.0,57.0,65,54,430
13179,25,71509,71510,390.0,107.5,121,101,430
13179,26,71510,71511,827.0,158.5,179.0,150.0,430
13179,27,71511,71408,464.0,89.0,100.5,84.0,430
13179,28,71408,73079,446.0,85.5,96.0,80.0,430
13179,29,73079,71410,561.0,107.0,121,101,430
13179,30,71410,71411,505.0,97.0,109.0,91.0,430
13179,31,71411,71412,449.0,86.0,97,81,430
13179,32,71412,73076,1078.0,207.0,234.0,195.0,430
13179,33,73076,72331,1586.0,303.5,343,287,430
13179,34,72331,61899,2216.0,425.0,479.0,402.0,430
13179,35,61899,61876,1405.0,269.0,304,255,430
13179,36,61876,61884,1229.0,235.5,265.0,223.0,430
13179,37,61884,61856,524.0,100.0,113,95,430
13179,38,61856,61881,1417.0,271.5,306.0,257.0,430
13179,39,61881,61852,675.0,129.5,146.0,122.0,430
13179,40,61852,73235,2616.0,500.5,566,474,430
13179,41,73235,52733,1382.0,265.0,296,251,430
13179,42,52733,53036,338.0,65.0,72,61,430
13179,43,53036,53037,333.0,64.0,71.0,61.0,430
13179,44,53037,53014,626.0,119.5,133.5,113.0,430
13179,45,53014,73769,1125.0,215.5,239.0,204.0,430
13179,46,73769,73770,442.0,85.0,94.0,80.0,430
13179,47,73770,73239,0.0,326.0,362,309,430
13180,0,73239,61853,0.0,377,,377,15
13180,1,61853,61883,0.0,113,,113,15
13180,2,61883,61859,0.0,209,,209,15
13180,3,61859,62304,0.0,79,,79,15
13180,4,62304,61879,0.0,190,,190,15
13180,5,61879,61901,0.0,221,,221,15
13180,6,61901,61985,0.0,339,,339,15
13180,7,61985,72334,0.0,82,,82,15
13180,8,72334,73073,0.0,228,,228,15
13180,9,73073,71381,0.0,156,,156,15
13180,10,71381,71382,0.0,105,,105,15
13180,11,71382,71383,0.0,67,,67,15
13180,12,71383,71384,0.0,74,,74,15
13180,13,71384,71385,0.0,75,,75,15
13180,14,71385,71802,0.0,186,,186,15
13180,15,71802,71595,0.0,79,,79,15
13180,16,71595,71596,0.0,92,,92,15
13180,17,71596,71597,0.0,84,,84,15
13180,18,71597,71598,0.0,120,,120,15
13180,19,71598,56414,0.0,52,,52,15
13180,20,56414,74292,0.0,114,,114,15
13180,21,74292,71506,464.5,96,,96,15
13180,22,71506,71507,769.0,119,,119,15
13180,23,71507,71508,790.0,122,,122,15
13180,24,71508,71509,299.0,46,,46,15
13180,25,71509,71510,560.0,86,,86,15
13180,26,71510,71511,827.0,128,,128,15
13180,27,71511,71408,464.0,72,,72,15
13180,28,71408,73079,446.0,69,,69,15
13180,29,73079,71410,561.0,86,,86,15
13180,30,71410,71411,505.0,78,,78,15
13180,31,71411,71412,449.0,69,,69,15
13180,32,71412,73076,1078.0,166,,166,15
13180,33,73076,72331,1586.0,246,,246,15
13180,34,72331,61899,2216.0,342,,342,15
13180,35,61899,61876,1405.0,217,,217,15
13180,36,61876,61884,1229.0,190,,190,15
13180,37,61884,61856,524.0,81,,81,15
13180,38,61856,61881,1417.0,219,,219,15
13180,39,61881,61852,675.0,105,,105,15
13180,40,61852,73239,0.0,553,,553,15
